component_model_id,mean,season,releaseEW
21,0.01069749289071172,2010/2011,201117
22,0.010709195528414837,2010/2011,201117
23,0.008076868363047105,2010/2011,201117
24,0.012317881028386355,2010/2011,201117
25,0.01682841179296603,2010/2011,201117
26,0.08197825592517398,2010/2011,201117
0,0.019817366491334372,2010/2011,201118
1,0.026281569394566457,2010/2011,201118
2,0.023712780199889705,2010/2011,201118
3,0.02218282922815321,2010/2011,201118
4,0.020921124888736393,2010/2011,201118
5,0.018897142814431438,2010/2011,201118
6,0.01914654162645559,2010/2011,201118
7,0.012736283814799531,2010/2011,201118
8,0.005115811223310057,2010/2011,201118
9,0.00495657313312658,2010/2011,201118
10,0.007329699411761365,2010/2011,201118
11,0.008026175392264875,2010/2011,201118
12,0.0034453378397258697,2010/2011,201118
13,0.06211959734290449,2010/2011,201118
14,0.027517297513811,2010/2011,201118
15,0.008040876135306862,2010/2011,201118
16,0.0129690582670631,2010/2011,201118
17,0.04972927154215452,2010/2011,201118
18,0.16193508983855998,2010/2011,201118
19,0.011258474590239534,2010/2011,201118
20,0.3355853268963927,2010/2011,201118
21,0.010847601460642248,2010/2011,201118
22,0.010956229446842804,2010/2011,201118
23,0.008092430523472255,2010/2011,201118
24,0.012316732340280634,2010/2011,201118
25,0.017182614250123063,2010/2011,201118
26,0.0788801643936546,2010/2011,201118
0,0.021637527452542937,2010/2011,201119
1,0.024682155749361154,2010/2011,201119
2,0.023823714692539907,2010/2011,201119
3,0.021016842496377267,2010/2011,201119
4,0.019368937054104137,2010/2011,201119
5,0.017608623340478306,2010/2011,201119
6,0.018483185844500795,2010/2011,201119
7,0.012753537362579281,2010/2011,201119
8,0.004996572000424668,2010/2011,201119
9,0.004932730784498348,2010/2011,201119
10,0.007373926772541913,2010/2011,201119
11,0.008161110700817879,2010/2011,201119
12,0.003435771546994811,2010/2011,201119
13,0.05888249519059133,2010/2011,201119
14,0.028273788162331066,2010/2011,201119
15,0.007755900832227686,2010/2011,201119
16,0.012452478739351394,2010/2011,201119
17,0.05162909828428113,2010/2011,201119
18,0.16572408767239907,2010/2011,201119
19,0.011273277596098093,2010/2011,201119
20,0.3346702045161711,2010/2011,201119
21,0.010856982711769065,2010/2011,201119
22,0.010949674193931211,2010/2011,201119
23,0.008038726938720755,2010/2011,201119
24,0.012280535993648964,2010/2011,201119
25,0.015877457468998178,2010/2011,201119
26,0.08306065590171663,2010/2011,201119
0,0.02188240122261319,2010/2011,201120
1,0.023510361151518663,2010/2011,201120
2,0.023163693161004247,2010/2011,201120
3,0.019728144156324106,2010/2011,201120
4,0.018322973415628534,2010/2011,201120
5,0.016685292723031556,2010/2011,201120
6,0.017824350995355828,2010/2011,201120
7,0.01316818110309103,2010/2011,201120
8,0.004962034386245228,2010/2011,201120
9,0.004895871322350785,2010/2011,201120
10,0.007448287856876952,2010/2011,201120
11,0.008108520673462096,2010/2011,201120
12,0.0034400988968204603,2010/2011,201120
13,0.05151197269736536,2010/2011,201120
14,0.024204670129365707,2010/2011,201120
15,0.007506935759920379,2010/2011,201120
16,0.01244961506685348,2010/2011,201120
17,0.0524071434639363,2010/2011,201120
18,0.1768714631812672,2010/2011,201120
19,0.011077819384065487,2010/2011,201120
20,0.34719278737839476,2010/2011,201120
21,0.010730613714649815,2010/2011,201120
22,0.011008534554141584,2010/2011,201120
23,0.008044051826500477,2010/2011,201120
24,0.012245641676074007,2010/2011,201120
25,0.015388059489175694,2010/2011,201120
26,0.07622048061396831,2010/2011,201120
0,0.021556210086382657,2010/2011,201121
1,0.02443890258267699,2010/2011,201121
2,0.022448604703752435,2010/2011,201121
3,0.01994697320989468,2010/2011,201121
4,0.018187168411090127,2010/2011,201121
5,0.016280288261316236,2010/2011,201121
6,0.016694843891116015,2010/2011,201121
7,0.013441604073328978,2010/2011,201121
8,0.004929495650039798,2010/2011,201121
9,0.0048246245223526295,2010/2011,201121
10,0.00738164585373013,2010/2011,201121
11,0.008305687045502448,2010/2011,201121
12,0.003438307840397211,2010/2011,201121
13,0.044004231831594964,2010/2011,201121
14,0.022162467496892782,2010/2011,201121
15,0.0071787720240164945,2010/2011,201121
16,0.0119758928063602,2010/2011,201121
17,0.052807587747256864,2010/2011,201121
18,0.18270227303591488,2010/2011,201121
19,0.010879390550166809,2010/2011,201121
20,0.3616975247559778,2010/2011,201121
21,0.011317526705692438,2010/2011,201121
22,0.01122437123990101,2010/2011,201121
23,0.008033622162716558,2010/2011,201121
24,0.01206081983422618,2010/2011,201121
25,0.015264559955338916,2010/2011,201121
26,0.06681660372236559,2010/2011,201121
0,0.021398636954680347,2010/2011,201122
1,0.024476076705407995,2010/2011,201122
2,0.02181630105608194,2010/2011,201122
3,0.019890767875107913,2010/2011,201122
4,0.01786035524743949,2010/2011,201122
5,0.01631584886991378,2010/2011,201122
6,0.01658179065719865,2010/2011,201122
7,0.013245607463537448,2010/2011,201122
8,0.00492932043786476,2010/2011,201122
9,0.004827125726451363,2010/2011,201122
10,0.0074408452575062825,2010/2011,201122
11,0.008187651840807863,2010/2011,201122
12,0.0034315854099015,2010/2011,201122
13,0.043921023705323844,2010/2011,201122
14,0.0218158208225534,2010/2011,201122
15,0.007228944784002827,2010/2011,201122
16,0.01189023467561718,2010/2011,201122
17,0.05178381309485344,2010/2011,201122
18,0.18571768530062138,2010/2011,201122
19,0.010711841688606234,2010/2011,201122
20,0.3629059209489423,2010/2011,201122
21,0.011317391630226003,2010/2011,201122
22,0.011276617827715022,2010/2011,201122
23,0.00801280230653623,2010/2011,201122
24,0.012007322698637525,2010/2011,201122
25,0.015114729755116206,2010/2011,201122
26,0.06589393725934817,2010/2011,201122
0,0.02146951484244224,2010/2011,201123
1,0.024432848910357262,2010/2011,201123
2,0.0221225367834823,2010/2011,201123
3,0.01976177171927278,2010/2011,201123
4,0.017854701216037366,2010/2011,201123
5,0.016373203375608894,2010/2011,201123
6,0.016451261624878928,2010/2011,201123
7,0.013302514915745857,2010/2011,201123
8,0.004944673779154462,2010/2011,201123
9,0.004824367270699088,2010/2011,201123
10,0.007350205286508168,2010/2011,201123
11,0.008200984258415703,2010/2011,201123
12,0.0033768320748253536,2010/2011,201123
13,0.04365497594122103,2010/2011,201123
14,0.02184686748239795,2010/2011,201123
15,0.007235920243355196,2010/2011,201123
16,0.011905949761967316,2010/2011,201123
17,0.05214422557936497,2010/2011,201123
18,0.18594091336147775,2010/2011,201123
19,0.01077905485535451,2010/2011,201123
20,0.3620508095248134,2010/2011,201123
21,0.011248781211966237,2010/2011,201123
22,0.011376500703006031,2010/2011,201123
23,0.008052594255452888,2010/2011,201123
24,0.011986175854346215,2010/2011,201123
25,0.01503345121899273,2010/2011,201123
26,0.06627836394885532,2010/2011,201123
0,0.021729286232012143,2010/2011,201124
1,0.024296677507481275,2010/2011,201124
2,0.022013002285076924,2010/2011,201124
3,0.020159057909700035,2010/2011,201124
4,0.018030910157678676,2010/2011,201124
5,0.016295347639689914,2010/2011,201124
6,0.016545032701033278,2010/2011,201124
7,0.013392339450961927,2010/2011,201124
8,0.004913283997784752,2010/2011,201124
9,0.004821885568010391,2010/2011,201124
10,0.007480552074043643,2010/2011,201124
11,0.008238804319549261,2010/2011,201124
12,0.0033555043939105323,2010/2011,201124
13,0.04358974520438983,2010/2011,201124
14,0.021906346352272864,2010/2011,201124
15,0.007209043614277306,2010/2011,201124
16,0.011954678480705761,2010/2011,201124
17,0.05249071646732816,2010/2011,201124
18,0.18475122781034867,2010/2011,201124
19,0.010734087296595366,2010/2011,201124
20,0.36220125129315617,2010/2011,201124
21,0.011305649331060659,2010/2011,201124
22,0.011302703887344404,2010/2011,201124
23,0.007955224184893367,2010/2011,201124
24,0.011991841210299066,2010/2011,201124
25,0.01502865837285002,2010/2011,201124
26,0.06630714225754832,2010/2011,201124
0,0.021588162154018535,2010/2011,201125
1,0.024442076124609524,2010/2011,201125
2,0.02221745453359259,2010/2011,201125
3,0.02005241970721556,2010/2011,201125
4,0.017806023416073756,2010/2011,201125
5,0.016360563644734195,2010/2011,201125
6,0.01656391015742706,2010/2011,201125
7,0.013497065534978458,2010/2011,201125
8,0.004903632034283,2010/2011,201125
9,0.004862616577073576,2010/2011,201125
10,0.007541687521637816,2010/2011,201125
11,0.008208287106745938,2010/2011,201125
12,0.003408658517373824,2010/2011,201125
13,0.043685994880704467,2010/2011,201125
14,0.02195186096405975,2010/2011,201125
15,0.007248028844828157,2010/2011,201125
16,0.011883909269284162,2010/2011,201125
17,0.051942670361749835,2010/2011,201125
18,0.18665462688769469,2010/2011,201125
19,0.010667622091933827,2010/2011,201125
20,0.3599972039413103,2010/2011,201125
21,0.011208892460056265,2010/2011,201125
22,0.011507963792294231,2010/2011,201125
23,0.0080126910122195,2010/2011,201125
24,0.01195210593907798,2010/2011,201125
25,0.01501455656008481,2010/2011,201125
26,0.06681931596493627,2010/2011,201125
0,0.021872143793227883,2010/2011,201126
1,0.02427666942212523,2010/2011,201126
2,0.021922947293251012,2010/2011,201126
3,0.01993137237498546,2010/2011,201126
4,0.017981980558126658,2010/2011,201126
5,0.016443068010131505,2010/2011,201126
6,0.01650312928436094,2010/2011,201126
7,0.013443435996876724,2010/2011,201126
8,0.004935942469110551,2010/2011,201126
9,0.004839596914216407,2010/2011,201126
10,0.007477994562081249,2010/2011,201126
11,0.008249183007698363,2010/2011,201126
12,0.0034107029662744964,2010/2011,201126
13,0.0436960769576481,2010/2011,201126
14,0.021938677039351977,2010/2011,201126
15,0.007208612954167334,2010/2011,201126
16,0.011974750006393618,2010/2011,201126
17,0.05195449305018277,2010/2011,201126
18,0.18349634836662193,2010/2011,201126
19,0.010727904685615536,2010/2011,201126
20,0.36367839951546893,2010/2011,201126
21,0.01125102249263441,2010/2011,201126
22,0.011383220863303496,2010/2011,201126
23,0.00798752960632045,2010/2011,201126
24,0.012016420989912279,2010/2011,201126
25,0.015085966206043726,2010/2011,201126
26,0.06631241061387047,2010/2011,201126
0,0.02176527260896424,2010/2011,201127
1,0.024024214748172325,2010/2011,201127
2,0.022173353931830685,2010/2011,201127
3,0.020256761641282085,2010/2011,201127
4,0.01799860824639855,2010/2011,201127
5,0.016238646578071624,2010/2011,201127
6,0.0164752152188861,2010/2011,201127
7,0.013536435927249476,2010/2011,201127
8,0.004903810605990994,2010/2011,201127
9,0.004828023211444353,2010/2011,201127
10,0.0074955806528259625,2010/2011,201127
11,0.008173953200599294,2010/2011,201127
12,0.0033835542932054595,2010/2011,201127
13,0.04299083174942127,2010/2011,201127
14,0.022134328080418392,2010/2011,201127
15,0.007299397854261608,2010/2011,201127
16,0.011970531692501236,2010/2011,201127
17,0.05260923498180326,2010/2011,201127
18,0.18690759410289148,2010/2011,201127
19,0.010717857548097643,2010/2011,201127
20,0.35997835377183174,2010/2011,201127
21,0.011315787498430372,2010/2011,201127
22,0.011299786305442453,2010/2011,201127
23,0.007958814521753642,2010/2011,201127
24,0.011961215922011626,2010/2011,201127
25,0.01513416986678792,2010/2011,201127
26,0.0664686652394269,2010/2011,201127
0,0.0220583404789721,2010/2011,201128
1,0.024387053666549117,2010/2011,201128
2,0.02205866094566171,2010/2011,201128
3,0.02006428297855567,2010/2011,201128
4,0.017854151881867075,2010/2011,201128
5,0.016392543558105883,2010/2011,201128
6,0.016512698375302882,2010/2011,201128
7,0.013538822808795578,2010/2011,201128
8,0.0049329933780989455,2010/2011,201128
9,0.004825430369311042,2010/2011,201128
10,0.00749017405496425,2010/2011,201128
11,0.008137538384624325,2010/2011,201128
12,0.0034021545840307284,2010/2011,201128
13,0.043495676927405046,2010/2011,201128
14,0.022019918225559775,2010/2011,201128
15,0.00725133197077687,2010/2011,201128
16,0.011902733312957462,2010/2011,201128
17,0.052294692900095904,2010/2011,201128
18,0.18605590299083352,2010/2011,201128
19,0.010674800619737928,2010/2011,201128
20,0.3604345853123061,2010/2011,201128
21,0.011384791294829793,2010/2011,201128
22,0.011413764608962129,2010/2011,201128
23,0.008022033975311005,2010/2011,201128
24,0.011954654645007107,2010/2011,201128
25,0.015025955181936028,2010/2011,201128
26,0.06641431256944227,2010/2011,201128
0,0.02196713679263742,2010/2011,201129
1,0.024244635876487664,2010/2011,201129
2,0.022079899853414974,2010/2011,201129
3,0.02013535855659519,2010/2011,201129
4,0.018032573109267584,2010/2011,201129
5,0.016234175048053145,2010/2011,201129
6,0.01673277915383548,2010/2011,201129
7,0.013517344995268658,2010/2011,201129
8,0.004972538087215149,2010/2011,201129
9,0.004820944498977652,2010/2011,201129
10,0.007425601390089623,2010/2011,201129
11,0.008093277820874132,2010/2011,201129
12,0.0033742601134615652,2010/2011,201129
13,0.04342248567659284,2010/2011,201129
14,0.021854181030635182,2010/2011,201129
15,0.007186208147176005,2010/2011,201129
16,0.011918343943723993,2010/2011,201129
17,0.05232620668951264,2010/2011,201129
18,0.18464846033584864,2010/2011,201129
19,0.010759726503278819,2010/2011,201129
20,0.3618458394797912,2010/2011,201129
21,0.011275704140330429,2010/2011,201129
22,0.011440334492113357,2010/2011,201129
23,0.007996151085128172,2010/2011,201129
24,0.012052039836327683,2010/2011,201129
25,0.01513132467516093,2010/2011,201129
26,0.06651246866820272,2010/2011,201129
0,0.022106783217255337,2010/2011,201130
1,0.024633538344545725,2010/2011,201130
2,0.02198882242047871,2010/2011,201130
3,0.019923383222338647,2010/2011,201130
4,0.01781268956989519,2010/2011,201130
5,0.016323024734685415,2010/2011,201130
6,0.016526838649763308,2010/2011,201130
7,0.013381332198914643,2010/2011,201130
8,0.004925154413994494,2010/2011,201130
9,0.004785051666915473,2010/2011,201130
10,0.007540209449695193,2010/2011,201130
11,0.008285610258836807,2010/2011,201130
12,0.0034283295869956,2010/2011,201130
13,0.043283964770389705,2010/2011,201130
14,0.02201426016293654,2010/2011,201130
15,0.007268576722900214,2010/2011,201130
16,0.011922793852488704,2010/2011,201130
17,0.05225902528050689,2010/2011,201130
18,0.18558263399624633,2010/2011,201130
19,0.010756217782968152,2010/2011,201130
20,0.36066258704744214,2010/2011,201130
21,0.011300627054677314,2010/2011,201130
22,0.01128303632172388,2010/2011,201130
23,0.008030956215765047,2010/2011,201130
24,0.012123604867771266,2010/2011,201130
25,0.015022335233735081,2010/2011,201130
26,0.06682861295613503,2010/2011,201130
0,0.02207937765604452,2010/2011,201131
1,0.024344199820466435,2010/2011,201131
2,0.022079155693131666,2010/2011,201131
3,0.020160974926137692,2010/2011,201131
4,0.01795924206451267,2010/2011,201131
5,0.016267306274595505,2010/2011,201131
6,0.016683344697454063,2010/2011,201131
7,0.013436589776976465,2010/2011,201131
8,0.004870793905779314,2010/2011,201131
9,0.004877466962408048,2010/2011,201131
10,0.007459530738106182,2010/2011,201131
11,0.008166906419138137,2010/2011,201131
12,0.003366885290742943,2010/2011,201131
13,0.04337860587462412,2010/2011,201131
14,0.021790809982376643,2010/2011,201131
15,0.007260119769970156,2010/2011,201131
16,0.01199496027547834,2010/2011,201131
17,0.05158632848888186,2010/2011,201131
18,0.18296731816424977,2010/2011,201131
19,0.010882277084738805,2010/2011,201131
20,0.3635546805461534,2010/2011,201131
21,0.011433718815567063,2010/2011,201131
22,0.011525781925505593,2010/2011,201131
23,0.008106573915075932,2010/2011,201131
24,0.01207541051164548,2010/2011,201131
25,0.01509725300614115,2010/2011,201131
26,0.06659438741409766,2010/2011,201131
0,0.022059106947459422,2010/2011,201132
1,0.024225828404623985,2010/2011,201132
2,0.021988980368723456,2010/2011,201132
3,0.020283543505234796,2010/2011,201132
4,0.01794969595798337,2010/2011,201132
5,0.016267156126973686,2010/2011,201132
6,0.01641790570113471,2010/2011,201132
7,0.013398614692646117,2010/2011,201132
8,0.004917232364929026,2010/2011,201132
9,0.00481818769704663,2010/2011,201132
10,0.0074772927888405545,2010/2011,201132
11,0.008168622403082025,2010/2011,201132
12,0.0034200097882794785,2010/2011,201132
13,0.04319743655689993,2010/2011,201132
14,0.02182612311008575,2010/2011,201132
15,0.007216668730330431,2010/2011,201132
16,0.011961421252326031,2010/2011,201132
17,0.052627609807763966,2010/2011,201132
18,0.18761354280377743,2010/2011,201132
19,0.010815802218842704,2010/2011,201132
20,0.3585711923412945,2010/2011,201132
21,0.011401947075225892,2010/2011,201132
22,0.011420297786075787,2010/2011,201132
23,0.007971569014990968,2010/2011,201132
24,0.012102457248911284,2010/2011,201132
25,0.01503114935496009,2010/2011,201132
26,0.06685060595155913,2010/2011,201132
0,0.022305271285947826,2010/2011,201133
1,0.02426717202269242,2010/2011,201133
2,0.022119271438912826,2010/2011,201133
3,0.02013618009624835,2010/2011,201133
4,0.01788793376064773,2010/2011,201133
5,0.016262338053089763,2010/2011,201133
6,0.016521371496514062,2010/2011,201133
7,0.01338644127654467,2010/2011,201133
8,0.004930455785723222,2010/2011,201133
9,0.0048369774101955955,2010/2011,201133
